Word,Value,Alternative,Word.on..0.left..1.right.,Crit_Reg,Condition,Item,acc,RT,Total.time.to.correct.answer,Subject
10,非常,阶段,1,8,b,1,1,966,966,24
11,生气。,这类。,1,8,b,1,1,1180,1180,24
0,老年人,xxx,0,NA,filler,57,1,763,763,24
1,喜欢,资料,1,NA,filler,57,1,807,807,24
2,听,十,1,NA,filler,57,1,869,869,24
3,的,可,0,NA,filler,57,1,915,915,24
4,不仅,化学,0,NA,filler,57,1,906,906,24
5,有,洗,0,NA,filler,57,1,847,847,24
6,戏曲，,召开，,0,NA,filler,57,1,879,879,24
7,流行乐,重要性,0,NA,filler,57,1,2113,2113,24
8,现在,必须,0,NA,filler,57,1,2199,2199,24
9,也,种,0,NA,filler,57,1,844,844,24
10,很,呢,0,NA,filler,57,1,856,856,24
11,受欢迎。,称之为。,1,NA,filler,57,1,1188,1188,24
0,这个,xxx,0,NA,filler,56,1,1490,1490,24
1,小卖部,坐飞机,0,NA,filler,56,1,936,936,24
2,售卖,杆菌,0,NA,filler,56,1,707,707,24
3,的,把,0,NA,filler,56,1,663,663,24
4,不光,驾驶,0,NA,filler,56,1,798,798,24
5,有,又,1,NA,filler,56,1,735,735,24
6,零食，,渤海，,0,NA,filler,56,1,779,779,24
7,学生,第二,0,NA,filler,56,0,1082,2648,24
8,还会,脂肪,1,NA,filler,56,1,987,987,24
9,在这里,俱乐部,0,NA,filler,56,1,637,637,24
10,购买,皮肤,0,NA,filler,56,1,993,993,24
11,学习,虽然,1,NA,filler,56,1,1506,1506,24
12,用品。,故意。,0,NA,filler,56,1,890,890,24
0,空调,xxx,0,7,b,17,1,708,708,24
1,挨着,沮丧,1,7,b,17,1,1717,1717,24
2,的,种,1,7,b,17,1,974,974,24
3,大门,拒绝,1,7,b,17,1,1320,1320,24
4,一共,沸腾,0,7,b,17,1,995,995,24
5,有,我,0,7,b,17,1,854,854,24
6,两扇，,蜻蜓，,1,7,b,17,1,807,807,24
7,老板,演奏,1,7,b,17,1,937,937,24
8,认为,组织,0,7,b,17,1,699,699,24
9,这个,闪耀,0,7,b,17,1,743,743,24
10,布局,残酷,0,7,b,17,1,726,726,24
11,不太好。,芭蕾舞。,1,7,b,17,1,705,705,24
0,校长,xxx,0,NA,filler,29,1,658,658,24
1,惩罚,船舶,1,NA,filler,29,1,1225,1225,24
2,的,呢,0,NA,filler,29,1,883,883,24
3,学生,认识,0,NA,filler,29,1,781,781,24
4,几乎,细胞,1,NA,filler,29,1,746,746,24
5,有,或,1,NA,filler,29,1,1572,1572,24
6,七八个，,商业区，,0,NA,filler,29,1,794,794,24
7,班长,抑制,1,NA,filler,29,1,865,865,24
8,说,它,0,NA,filler,29,1,881,881,24
9,他们,吃鱼,1,NA,filler,29,1,709,709,24
10,逃课,树枝,1,NA,filler,29,1,934,934,24
11,去踢球,流浪汉,0,NA,filler,29,1,729,729,24
12,了。,是。,1,NA,filler,29,1,836,836,24
0,巨浪,xxx,0,7,b,21,1,858,858,24
1,击中,桃子,0,7,b,21,1,809,809,24
2,的,雪,0,7,b,21,1,684,684,24
3,货轮,炎热,0,7,b,21,1,1040,1040,24
4,竟然,蚂蚁,0,7,b,21,1,746,746,24
5,有,谁,0,7,b,21,1,675,675,24
6,三艘，,挑剔，,1,7,b,21,1,756,756,24
7,官方,牢牢,0,7,b,21,1,3631,3631,24
8,下令,羽毛,1,7,b,21,1,761,761,24
9,立即,感觉,1,7,b,21,1,1012,1012,24
10,停止,玻璃,1,7,b,21,1,772,772,24
11,出海,咕咕,1,7,b,21,1,892,892,24
12,行程。,凶狠。,1,7,b,21,1,1424,1424,24
0,阅览室,xxx,0,NA,filler,54,1,855,855,24
1,里,羊,1,NA,filler,54,1,825,825,24
2,确实,徒弟,1,NA,filler,54,1,836,836,24
3,有,下,0,NA,filler,54,1,737,737,24
4,几台,叮嘱,0,NA,filler,54,1,900,900,24
5,电脑，,增添，,1,NA,filler,54,1,677,677,24
6,然而,矛盾,0,NA,filler,54,1,868,868,24
7,大多数,四边形,0,NA,filler,54,1,1040,1040,24
8,不能,健身,0,NA,filler,54,1,644,644,24
9,正常,正是,0,NA,filler,54,1,652,652,24
10,使用。,基础。,1,NA,filler,54,1,797,797,24
0,地板,xxx,0,8,d,15,1,714,714,24
1,上,年,0,8,d,15,1,632,632,24
2,堆着,考核,1,8,d,15,1,692,692,24
3,的,而,0,8,d,15,1,617,617,24
4,垃圾,强烈,0,8,d,15,1,787,787,24
5,起码,剥夺,1,8,d,15,1,835,835,24
6,有,地,1,8,d,15,1,685,685,24
7,两套，,灼热，,0,8,d,15,1,634,634,24
8,主人,探索,0,8,d,15,1,1626,1626,24
9,很久,闪烁,0,8,d,15,1,762,762,24
10,没有,问题,0,8,d,15,1,535,535,24
11,整理,仅仅,1,8,d,15,1,758,758,24
12,了。,不。,0,8,d,15,1,575,575,24
0,院子,xxx,0,NA,filler,36,1,585,585,24
1,里,三,0,NA,filler,36,1,604,604,24
2,种,而,0,NA,filler,36,1,1459,1459,24
3,的,热,0,NA,filler,36,1,587,587,24
4,亭子,贬值,0,NA,filler,36,1,2028,2028,24
5,有,玉,1,NA,filler,36,1,874,874,24
6,两个，,官吏，,0,NA,filler,36,1,668,668,24
7,夏天,收缩,0,NA,filler,36,1,1773,1773,24
8,全家人,羽绒服,0,NA,filler,36,1,699,699,24
9,都会,障碍,1,NA,filler,36,1,774,774,24
10,在这里,西北风,0,NA,filler,36,1,554,554,24
11,乘凉。,憔悴。,0,NA,filler,36,1,802,802,24
0,池塘,xxx,0,NA,filler,55,1,1481,1481,24
1,里,光,0,NA,filler,55,1,547,547,24
2,嬉戏,膀胱,0,NA,filler,55,1,948,948,24
3,的,对,0,NA,filler,55,1,591,591,24
4,原本,授予,0,NA,filler,55,1,1284,1284,24
5,有,户,1,NA,filler,55,1,705,705,24
6,很多,改革,0,NA,filler,55,1,608,608,24
7,鸭子，,端详，,1,NA,filler,55,1,917,917,24
8,打雷后,玻璃窗,0,NA,filler,55,1,1176,1176,24
9,便,吗,0,NA,filler,55,1,1204,1204,24
10,不见了,莫须有,1,NA,filler,55,1,1383,1383,24
11,踪影。,黑子。,0,NA,filler,55,1,1050,1050,24
0,演播厅,xxx,0,7,b,13,1,602,602,24
1,两边,孩子,1,7,b,13,1,2142,2142,24
2,的,话,0,7,b,13,1,620,620,24
3,音箱,愤怒,0,7,b,13,1,742,742,24
4,共计,管理,1,7,b,13,1,754,754,24
5,有,天,1,7,b,13,1,674,674,24
6,四台，,姑娘，,1,7,b,13,1,1005,1005,24
7,节目组,打量着,1,7,b,13,1,1170,1170,24
8,为了,美元,0,7,b,13,1,647,647,24
9,这次,必须,0,7,b,13,1,570,570,24
10,活动,姑娘,1,7,b,13,1,653,653,24
11,下了,天空,0,7,b,13,1,600,600,24
12,血本。,恐怖。,0,7,b,13,1,610,610,24
0,濒临,xxx,0,NA,filler,41,1,691,691,24
1,倒闭,珊瑚,1,NA,filler,41,1,1076,1076,24
2,的,对,0,NA,filler,41,1,513,513,24
3,公司,广泛,1,NA,filler,41,1,701,701,24
4,这栋楼,山海关,0,NA,filler,41,0,2495,3819,24
5,里,与,0,NA,filler,41,1,1050,1050,24
6,已经,影响,1,NA,filler,41,1,681,681,24
7,有,种,0,NA,filler,41,1,482,482,24
8,好几家，,加拿大，,0,NA,filler,41,1,924,924,24
9,毕竟,繁殖,0,NA,filler,41,1,754,754,24
10,最近,命令,0,NA,filler,41,1,806,806,24
11,经济,必须,0,NA,filler,41,1,658,658,24
12,不景气。,责骂了。,1,NA,filler,41,1,887,887,24
0,轮船,xxx,0,7,d,11,1,655,655,24
1,运输,思想,0,7,d,11,1,1300,1300,24
2,的,大,0,7,d,11,1,560,560,24
3,物资,康熙,0,7,d,11,1,615,615,24
4,大概,剥削,0,7,d,11,1,543,543,24
5,有,我,1,7,d,11,1,576,576,24
6,数十架，,哪一年，,1,7,d,11,1,1267,1267,24
7,商人,干燥,0,7,d,11,1,808,808,24
8,希望,温度,0,7,d,11,1,532,532,24
9,能够,意义,1,7,d,11,1,697,697,24
10,准时,苦闷,1,7,d,11,1,1150,1150,24
11,送达。,吱吱。,0,7,d,11,1,907,907,24
0,临时,xxx,0,NA,filler,45,1,647,647,24
1,展示,疲倦,1,NA,filler,45,1,723,723,24
2,的,把,0,NA,filler,45,1,565,565,24
3,油画,鼓吹,1,NA,filler,45,1,1805,1805,24
4,大约,呼吸,1,NA,filler,45,1,696,696,24
5,有,后,0,NA,filler,45,0,511,1946,24
6,五六幅，,责任感，,1,NA,filler,45,1,865,865,24
7,馆长,浑浊,1,NA,filler,45,1,1585,1585,24
8,费了,路径,1,NA,filler,45,1,876,876,24
9,好大力气,家长会上,0,NA,filler,45,1,880,880,24
10,安排的。,打击了。,0,NA,filler,45,1,1384,1384,24
0,办公楼,xxx,0,NA,filler,25,1,735,735,24
1,下面,马虎,0,NA,filler,25,1,721,721,24
2,的,我,0,NA,filler,25,1,533,533,24
3,西餐厅,想打击,0,NA,filler,25,1,799,799,24
4,最少,喃喃,0,NA,filler,25,1,1027,1027,24
5,有,水,0,NA,filler,25,1,524,524,24
6,两三个，,不知情，,1,NA,filler,25,1,1009,1009,24
7,上班族,笑眯眯,0,NA,filler,25,1,640,640,24
8,很喜欢,参谋长,0,NA,filler,25,1,571,571,24
9,光顾。,蚂蚁。,0,NA,filler,25,1,723,723,24
0,玫瑰,xxx,0,7,a,24,1,547,547,24
1,遮住,棒槌,1,7,a,24,1,809,809,24
2,的,就,1,7,a,24,1,932,932,24
3,小花,驰骋,0,7,a,24,1,699,699,24
4,大约,销售,1,7,a,24,1,702,702,24
5,有,你,1,7,a,24,1,761,761,24
6,两朵，,凝结，,1,7,a,24,1,788,788,24
7,摄影师,概括性,0,7,a,24,1,1004,1004,24
8,觉得,民族,1,7,a,24,1,648,648,24
9,这个,研究,1,7,a,24,1,747,747,24
10,角度,避免,0,7,a,24,1,752,752,24
11,还不错。,慢吞吞。,1,7,a,24,1,727,727,24
0,领班,xxx,0,NA,filler,35,1,654,654,24
1,打碎,震撼,0,NA,filler,35,1,744,744,24
2,的,圆,1,NA,filler,35,1,636,636,24
3,领带,诧异,0,NA,filler,35,1,710,710,24
4,有,伞,1,NA,filler,35,1,1001,1001,24
5,很多条，,即使是，,0,NA,filler,35,1,643,643,24
6,老板,演奏,1,NA,filler,35,1,946,946,24
7,知道后,有意义,1,NA,filler,35,1,922,922,24
8,并没有,代表团,1,NA,filler,35,1,721,721,24
9,责骂,碧绿,0,NA,filler,35,1,758,758,24
10,他。,和。,1,NA,filler,35,1,1210,1210,24
0,那面,xxx,0,NA,filler,33,1,797,797,24
1,镜子,疲劳,1,NA,filler,33,1,878,878,24
2,勾起,梯田,1,NA,filler,33,1,1107,1107,24
3,的,也,1,NA,filler,33,1,646,646,24
4,回忆,贷款,1,NA,filler,33,1,641,641,24
5,竟然,氢气,0,NA,filler,33,1,806,806,24
6,有,吐,1,NA,filler,33,1,615,615,24
7,这么多，,谁知道，,0,NA,filler,33,1,955,955,24
8,外祖母,下馆子,1,NA,filler,33,1,1301,1301,24
9,看着,蚯蚓,0,NA,filler,33,0,624,2073,24
10,入迷了。,飞行棋。,0,NA,filler,33,1,1084,1084,24
0,深山,xxx,0,7,c,22,1,652,652,24
1,里,大,0,7,c,22,1,602,602,24
2,的,他,0,7,c,22,1,611,611,24
3,小路,腐朽,0,7,c,22,1,684,684,24
4,听说,兴趣,0,7,c,22,1,1453,1453,24
5,有,把,1,7,c,22,1,827,827,24
6,五座，,发疯，,1,7,c,22,1,2237,2237,24
7,探险者,挡箭牌,0,7,c,22,1,920,920,24
8,立志,寒微,1,7,c,22,1,1292,1292,24
9,一定要,惹麻烦,1,7,c,22,1,885,885,24
10,找到,很快,1,7,c,22,1,1461,1461,24
11,所有。,大人。,0,7,c,22,1,920,920,24
0,电信诈骗,xxx,0,NA,filler,59,1,775,775,24
1,的,哈,0,NA,filler,59,1,1223,1223,24
2,对象,积极,1,NA,filler,59,0,2218,3751,24
3,不限于,协奏曲,1,NA,filler,59,1,857,857,24
4,有,又,1,NA,filler,59,1,839,839,24
5,老年人，,还不是，,0,NA,filler,59,1,766,766,24
6,很多,峡谷,0,NA,filler,59,1,906,906,24
7,大学生,有助于,1,NA,filler,59,1,1192,1192,24
8,也,着,0,NA,filler,59,1,674,674,24
9,受骗了。,基础上。,0,NA,filler,59,1,905,905,24
0,火车站,xxx,0,7,d,19,1,620,620,24
1,挨着,沮丧,0,7,d,19,1,976,976,24
2,的,为,1,7,d,19,1,718,718,24
3,公交站,是与非,0,7,d,19,1,1062,1062,24
4,加起来,笑眯眯,1,7,d,19,1,930,930,24
5,有,与,1,7,d,19,1,699,699,24
6,五六间，,荧光屏，,1,7,d,19,1,947,947,24
7,大家,遗憾,1,7,d,19,1,1838,1838,24
8,都觉得,嫉妒心,1,7,d,19,1,906,906,24
9,非常,告诉,1,7,d,19,1,766,766,24
10,方便。,听说。,1,7,d,19,1,842,842,24
0,茶室,xxx,0,NA,filler,28,1,671,671,24
1,里,而,1,NA,filler,28,1,737,737,24
2,的,蓝,1,NA,filler,28,1,624,624,24
3,客人,拒绝,0,NA,filler,28,1,665,665,24
4,好像,宇宙,1,NA,filler,28,1,759,759,24
5,有,地,1,NA,filler,28,1,977,977,24
6,十几个，,生气了，,1,NA,filler,28,1,1056,1056,24
7,周末,深厚,0,NA,filler,28,1,977,977,24
8,的,女,1,NA,filler,28,1,678,678,24
9,时候,轻轻,1,NA,filler,28,1,889,889,24
10,客人,飞船,0,NA,filler,28,1,708,708,24
11,会更多。,自行车。,0,NA,filler,28,1,898,898,24
0,扣了分,xxx,0,NA,filler,42,1,1039,1039,24
1,的,我,1,NA,filler,42,1,706,706,24
2,错误,细胞,0,NA,filler,42,1,1986,1986,24
3,大约,宇宙,1,NA,filler,42,1,743,743,24
4,有,你,1,NA,filler,42,1,736,736,24
5,五六处，,静悄悄，,1,NA,filler,42,1,831,831,24
6,剩下的,吃蛋糕,1,NA,filler,42,1,960,960,24
7,错误,细胞,1,NA,filler,42,1,734,734,24
8,改卷人,小轿车,0,NA,filler,42,1,844,844,24
9,都给分,舞蹈课,0,NA,filler,42,1,958,958,24
10,了。,长。,1,NA,filler,42,1,859,859,24
0,行李,xxx,0,8,a,12,1,681,681,24
1,里,过,0,8,a,12,1,646,646,24
2,藏着,舞蹈,0,8,a,12,1,746,746,24
3,的,于,1,8,a,12,1,652,652,24
4,礼物,厌恶,0,8,a,12,1,678,678,24
5,听说,兴趣,0,8,a,12,1,1544,1544,24
6,有,其,0,8,a,12,1,628,628,24
7,两件，,痉挛，,0,8,a,12,1,685,685,24
8,新郎,纵横,0,8,a,12,1,1346,1346,24
9,为此,抑制,1,8,a,12,1,1267,1267,24
10,准备了,胜利后,1,8,a,12,1,1018,1018,24
11,很久。,暂时。,1,8,a,12,1,1013,1013,24
0,夹克,xxx,0,NA,filler,27,1,599,599,24
1,里,向,0,NA,filler,27,1,692,692,24
2,藏着,炎热,1,NA,filler,27,1,724,724,24
3,的,学,1,NA,filler,27,1,653,653,24
4,钢笔,唠叨,0,NA,filler,27,1,781,781,24
5,看起来,介绍信,0,NA,filler,27,1,745,745,24
6,有,吃,0,NA,filler,27,1,726,726,24
7,两三个，,省政府，,0,NA,filler,27,1,681,681,24
8,律师,嘿嘿,1,NA,filler,27,1,972,972,24
9,时不时,牛仔裤,0,NA,filler,27,1,689,689,24
10,拿出来,放学后,0,NA,filler,27,1,662,662,24
11,看看。,苹果。,1,NA,filler,27,1,712,712,24
0,桌子,xxx,0,8,d,7,1,641,641,24
1,上,几,0,8,d,7,1,650,650,24
2,丢着,房间,0,8,d,7,1,1258,1258,24
3,的,之,0,8,d,7,1,758,758,24
4,衣服,取缔,0,8,d,7,1,683,683,24
5,至少,秩序,0,8,d,7,1,683,683,24
6,有,则,0,8,d,7,1,591,591,24
7,两把，,腼腆，,0,8,d,7,1,607,607,24
8,老人,缺乏,0,8,d,7,1,985,985,24
9,还一直,芭蕾舞,1,8,d,7,1,658,658,24
10,抱怨,棉袄,0,8,d,7,1,1717,1717,24
11,找不到。,躺下去。,0,8,d,7,1,783,783,24
0,响彻云霄,xxx,0,NA,filler,44,1,604,604,24
1,的,湖,0,NA,filler,44,1,755,755,24
2,炮响,权益,0,NA,filler,44,1,723,723,24
3,接连,杏仙,1,NA,filler,44,1,796,796,24
4,有,山,1,NA,filler,44,1,677,677,24
5,好几声，,饲养员，,1,NA,filler,44,1,672,672,24
6,周围,综合,0,NA,filler,44,1,1045,1045,24
7,的,开,0,NA,filler,44,1,695,695,24
8,人们,必须,0,NA,filler,44,1,661,661,24
9,都,香,0,NA,filler,44,1,546,546,24
10,惊慌失措。,逻辑思维。,1,NA,filler,44,1,871,871,24
0,没人,xxx,0,NA,filler,38,1,717,717,24
1,浇灌,当即,1,NA,filler,38,1,1315,1315,24
2,的,我,0,NA,filler,38,0,585,2145,24
3,木板,折射,0,NA,filler,38,1,1735,1735,24
4,总计,炎症,1,NA,filler,38,1,723,723,24
5,有,你,0,NA,filler,38,1,652,652,24
6,三四个，,要知道，,0,NA,filler,38,1,735,735,24
7,藤蔓,撤销,0,NA,filler,38,1,997,997,24
8,依旧,羡慕,1,NA,filler,38,1,758,758,24
9,在,上,0,NA,filler,38,1,728,728,24
10,顽强地,邀请赛,1,NA,filler,38,1,830,830,24
11,生长。,儿童。,0,NA,filler,38,1,592,592,24
0,宝马,xxx,0,7,a,4,1,670,670,24
1,前,即,1,7,a,4,1,1884,1884,24
2,的,了,0,7,a,4,1,646,646,24
3,自行车,忍不住,1,7,a,4,1,716,716,24
4,依然,昆虫,1,7,a,4,0,1204,2621,24
5,有,里,0,7,a,4,1,896,896,24
6,很多辆，,笑嘻嘻，,1,7,a,4,1,901,901,24
7,行人,巧妙,0,7,a,4,1,1123,1123,24
8,很难,荧光,1,7,a,4,1,704,704,24
9,从这里,不至于,0,7,a,4,1,666,666,24
10,穿过。,应该。,0,7,a,4,1,752,752,24
0,山顶,xxx,0,NA,filler,26,1,746,746,24
1,上,面,0,NA,filler,26,1,750,750,24
2,的,字,1,NA,filler,26,1,658,658,24
3,壁画,偏偏,0,NA,filler,26,1,1828,1828,24
4,合计,癌症,0,NA,filler,26,1,841,841,24
5,有,不,0,NA,filler,26,1,693,693,24
6,十三个，,冰淇淋，,0,NA,filler,26,1,675,675,24
7,很多,改革,0,NA,filler,26,1,1173,1173,24
8,外地人,晚宴后,1,NA,filler,26,1,820,820,24
9,慕名,甘蔗,0,NA,filler,26,1,662,662,24
10,来参观。,想知道。,1,NA,filler,26,1,943,943,24
0,果汁,xxx,0,8,a,8,1,657,657,24
1,旁边,死亡,0,8,a,8,1,700,700,24
2,放着,哲学,0,8,a,8,1,720,720,24
3,的,我,0,8,a,8,1,630,630,24
4,啤酒,擅自,1,8,a,8,1,1160,1160,24
5,好像,宇宙,1,8,a,8,1,735,735,24
6,有,而,1,8,a,8,1,829,829,24
7,好几瓶，,理论上，,0,8,a,8,1,626,626,24
8,服务员,物理学,1,8,a,8,1,1075,1075,24
9,把它们,杠铃上,1,8,a,8,1,839,839,24
10,全部,政策,1,8,a,8,1,716,716,24
11,收起来了。,不害怕了。,1,8,a,8,0,848,2147,24
0,那届,xxx,0,NA,filler,34,1,673,673,24
1,运动会,赤裸裸,0,NA,filler,34,1,724,724,24
2,缺席,油漆,1,NA,filler,34,1,830,830,24
3,的,说,1,NA,filler,34,1,616,616,24
4,运动员,怎么样,0,NA,filler,34,1,598,598,24
5,几乎,姑娘,0,NA,filler,34,1,678,678,24
6,有,冷,1,NA,filler,34,1,659,659,24
7,三分之一，,白白胖胖，,1,NA,filler,34,1,803,803,24
8,大部分,太阳能,1,NA,filler,34,1,1017,1017,24
9,都是,雄蕊,1,NA,filler,34,1,734,734,24
10,签证,巩固,0,NA,filler,34,1,1834,1834,24
11,的,痛,1,NA,filler,34,1,642,642,24
12,问题。,罚款。,0,NA,filler,34,1,520,520,24
0,这个,xxx,0,NA,filler,53,1,533,533,24
1,手机,挪威,0,NA,filler,53,1,1431,1431,24
2,适配,艺术,1,NA,filler,53,1,1322,1322,24
3,的,种,0,NA,filler,53,1,669,669,24
4,只有,组织,0,NA,filler,53,1,660,660,24
5,这一种,形式上,1,NA,filler,53,1,895,895,24
6,充电线，,平方米，,1,NA,filler,53,1,1302,1302,24
7,商家,呼啸,1,NA,filler,53,1,1242,1242,24
8,大概率,葡萄牙,1,NA,filler,53,1,714,714,24
9,不销售了。,绝大多数。,1,NA,filler,53,1,742,742,24
0,葡萄,xxx,0,8,c,2,1,632,632,24
1,里,嘿,0,8,c,2,1,626,626,24
2,混着,障碍,0,8,c,2,1,866,866,24
3,的,也,1,8,c,2,1,689,689,24
4,小虫子,驾驶员,0,8,c,2,1,634,634,24
5,至少,秩序,0,8,c,2,1,675,675,24
6,有,你,0,8,c,2,1,661,661,24
7,十几颗，,打架了，,1,8,c,2,1,667,667,24
8,买家,艰难,1,8,c,2,1,1081,1081,24
9,到家后,想不到,0,8,c,2,1,915,915,24
10,才,梦,1,8,c,2,1,626,626,24
11,看到。,领导。,0,8,c,2,1,586,586,24
0,当下,xxx,0,NA,filler,60,1,697,697,24
1,流行的,自觉性,1,NA,filler,60,1,1461,1461,24
2,社交软件,面目狰狞,0,NA,filler,60,1,892,892,24
3,不止,世纪,1,NA,filler,60,1,754,754,24
4,有,乐,0,NA,filler,60,1,638,638,24
5,微博，,剥削，,1,NA,filler,60,1,811,811,24
6,小红书,垃圾堆,0,NA,filler,60,1,902,902,24
7,现在,必须,0,NA,filler,60,1,916,916,24
8,也,与,1,NA,filler,60,1,1508,1508,24
9,很火。,峡谷。,1,NA,filler,60,1,1158,1158,24
0,教学楼,xxx,0,7,a,20,1,689,689,24
1,附近,一些,0,7,a,20,0,675,2152,24
2,的,不,1,7,a,20,1,928,928,24
3,宿舍,灿烂,1,7,a,20,1,892,892,24
4,一共,沸腾,1,7,a,20,1,772,772,24
5,有,雨,0,7,a,20,1,564,564,24
6,两栋，,唾液，,0,7,a,20,1,602,602,24
7,其余的,葡萄糖,0,7,a,20,1,682,682,24
8,都在,尺寸,1,7,a,20,1,664,664,24
9,学校,怎样,0,7,a,20,1,559,559,24
10,另一头。,下雨了。,1,7,a,20,1,778,778,24
0,最近,xxx,0,NA,filler,46,1,744,744,24
1,发生,思想,0,NA,filler,46,1,47788,47788,24
2,的,我,1,NA,filler,46,1,798,798,24
3,雪崩,赚钱,0,NA,filler,46,1,984,984,24
4,虽然,精神,0,NA,filler,46,1,662,662,24
5,仅仅,毫无,0,NA,filler,46,0,968,2557,24
6,有,种,1,NA,filler,46,1,637,637,24
7,一场，,眺望，,1,NA,filler,46,1,721,721,24
8,旅游局,啄木鸟,1,NA,filler,46,1,893,893,24
9,还是,歌唱,0,NA,filler,46,1,579,579,24
10,警告,阶段,0,NA,filler,46,1,692,692,24
11,游客,思想,1,NA,filler,46,1,662,662,24
12,不要,痉挛,1,NA,filler,46,1,663,663,24
13,前往。,纠缠。,1,NA,filler,46,1,933,933,24
0,适合,xxx,0,NA,filler,58,1,678,678,24
1,家人,来说,0,NA,filler,58,1,1095,1095,24
2,聚会,侮辱,1,NA,filler,58,1,747,747,24
3,的,我,1,NA,filler,58,1,562,562,24
4,地点,奋斗,0,NA,filler,58,1,673,673,24
5,还,几,1,NA,filler,58,1,669,669,24
6,有,即,1,NA,filler,58,1,607,607,24
7,公园，,反应，,1,NA,filler,58,1,1076,1076,24
8,就是要,眼睁睁,0,NA,filler,58,1,1244,1244,24
9,挑选,灭亡,0,NA,filler,58,1,844,844,24
10,一个,问题,1,NA,filler,58,1,614,614,24
11,好天气。,骑车子。,0,NA,filler,58,1,687,687,24
0,柳树,xxx,0,7,c,10,1,587,587,24
1,下,打,0,7,c,10,1,853,853,24
2,的,可,1,7,c,10,1,654,654,24
3,游客,免除,1,7,c,10,1,811,811,24
4,仅仅,仪器,0,7,c,10,1,653,653,24
5,有,你,0,7,c,10,1,525,525,24
6,五六棵，,慢吞吞，,1,7,c,10,1,946,946,24
7,其余的,邀请赛,0,7,c,10,1,830,830,24
8,全部,困难,1,7,c,10,1,755,755,24
9,都在,憔悴,0,7,c,10,1,626,626,24
10,山脚下。,乒乓球。,1,7,c,10,1,733,733,24
0,不能,xxx,0,NA,filler,49,1,574,574,24
1,和,楼,1,NA,filler,49,1,772,772,24
2,牛奶,叫喊,1,NA,filler,49,1,967,967,24
3,一起,政府,1,NA,filler,49,1,611,611,24
4,服用,黑夜,1,NA,filler,49,1,721,721,24
5,的,都,1,NA,filler,49,1,548,548,24
6,食物,端详,0,NA,filler,49,1,565,565,24
7,还,加,1,NA,filler,49,1,822,822,24
8,有,绿,0,NA,filler,49,0,502,1782,24
9,柠檬，,凄凉，,1,NA,filler,49,1,763,763,24
10,医生,积累,0,NA,filler,49,1,768,768,24
11,叮嘱道。,即使是。,0,NA,filler,49,1,1071,1071,24
0,树枝,xxx,0,8,c,18,1,565,565,24
1,上,她,1,8,c,18,1,679,679,24
2,系着,宾馆,0,8,c,18,1,845,845,24
3,的,但,0,8,c,18,1,542,542,24
4,风铃,羡慕,0,8,c,18,1,762,762,24
5,一共,沸腾,0,8,c,18,1,684,684,24
6,有,去,1,8,c,18,1,586,586,24
7,两根，,睡觉，,1,8,c,18,1,1188,1188,24
8,租客,抨击,0,8,c,18,1,1009,1009,24
9,准备,改革,1,8,c,18,1,1113,1113,24
10,把它们,黑猩猩,1,8,c,18,1,1073,1073,24
11,全部,困难,1,8,c,18,1,683,683,24
12,都剪断。,很理解。,0,8,c,18,1,803,803,24
0,那起,xxx,0,NA,filler,32,1,511,511,24
1,事故,食物,1,NA,filler,32,1,1031,1031,24
2,引发,翡翠,0,NA,filler,32,1,589,589,24
3,的,把,0,NA,filler,32,1,512,512,24
4,报道,销售,0,NA,filler,32,1,1293,1293,24
5,有,退,0,NA,filler,32,1,674,674,24
6,很多，,准备，,0,NA,filler,32,1,607,607,24
7,当局,偷偷,0,NA,filler,32,1,1056,1056,24
8,被迫,牙齿,1,NA,filler,32,1,790,790,24
9,召开,宇宙,0,NA,filler,32,1,752,752,24
10,了,把,1,NA,filler,32,1,668,668,24
11,新闻,想到,1,NA,filler,32,1,808,808,24
12,发布会。,适应性。,0,NA,filler,32,1,791,791,24
0,教授,xxx,0,7,d,23,1,536,536,24
1,提到,狭长,0,7,d,23,1,1263,1263,24
2,的,所,1,7,d,23,1,671,671,24
3,文物,给予,0,7,d,23,1,1370,1370,24
4,共计,气压,1,7,d,23,1,774,774,24
5,有,我,0,7,d,23,1,510,510,24
6,五部，,亲家，,0,7,d,23,1,750,750,24
7,这些,生活,1,7,d,23,1,1075,1075,24
8,都是,牛皮,1,7,d,23,1,772,772,24
9,传统,掌握,1,7,d,23,0,1476,2836,24
10,文化,怎么,0,7,d,23,1,695,695,24
11,的,我,0,7,d,23,1,545,545,24
12,精髓。,抑制。,0,7,d,23,1,951,951,24
0,落在,xxx,0,NA,filler,52,1,501,501,24
1,地上,缺乏,0,NA,filler,52,1,600,600,24
2,的,最,0,NA,filler,52,1,1376,1376,24
3,有,付,1,NA,filler,52,1,2777,2777,24
4,两支,天气,1,NA,filler,52,1,904,904,24
5,铅笔，,耽误，,0,NA,filler,52,1,1056,1056,24
6,看起来,优越性,1,NA,filler,52,1,743,743,24
7,都被,舆论,1,NA,filler,52,1,931,931,24
8,摔坏了。,大城市。,0,NA,filler,52,1,590,590,24
0,伴郎,xxx,0,NA,filler,40,1,520,520,24
1,驾驶,八百,1,NA,filler,40,1,730,730,24
2,的,花,0,NA,filler,40,1,477,477,24
3,衬衫,膨胀,1,NA,filler,40,1,700,700,24
4,至少,若干,0,NA,filler,40,1,950,950,24
