Subject,MTurk,Type,Condition,Item,WordNo,Word,Foil,CorrectChoice,RT
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,prime_assoc_alt,45,1,think,upon,yes,1113
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,prime_assoc_alt,45,2,she,dine,yes,779
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,prime_assoc_alt,45,3,said,bald,yes,779
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,prime_assoc_alt,45,4,it,is,yes,984
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,prime_assoc_alt,45,5,was,lake,yes,819
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,prime_assoc_alt,45,6,nails,sees,yes,1991
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,prime_assoc_alt,45,7,that,live,yes,765
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,prime_assoc_alt,45,8,she,goes,yes,1253
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,prime_assoc_alt,45,9,needed,region,yes,1020
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,prime_assoc_alt,45,10,from,own,yes,1665
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,prime_assoc_alt,45,11,the,were,yes,949
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,prime_assoc_alt,45,12,hardware,themselves,yes,1425
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,prime_assoc_alt,45,13,store%2C,going%2C,yes,937
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,prime_assoc_alt,45,14,but,ago,yes,1217
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,prime_assoc_alt,45,15,I&apos;m,nor,yes,991
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,prime_assoc_alt,45,16,not,she,no,1061
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,prime_assoc_alt,45,17,sure.,then.,no,
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,filler_high_prog_6,102,0,He,x-x-x,yes,1413
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,filler_high_prog_6,102,1,stole,haste,no,1402
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,filler_high_prog_6,102,2,her,put,no,
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,filler_high_prog_6,102,3,favorite,believes,no,
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,filler_high_prog_6,102,4,pencil,weighs,no,
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,filler_high_prog_6,102,5,later,cozier,no,
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,filler_high_prog_6,102,6,that,rule,no,
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,filler_high_prog_6,102,7,day%2C,per%2C,no,
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,filler_high_prog_6,102,8,from,tames,no,
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,filler_high_prog_6,102,9,her,sit,no,
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,filler_high_prog_6,102,10,desk,pray,no,
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,filler_high_prog_6,102,11,across,longer,no,
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,filler_high_prog_6,102,12,the,lack,no,
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,filler_high_prog_6,102,13,room,lose,no,
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,filler_high_prog_6,102,14,in,fax,no,
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,filler_high_prog_6,102,15,history,element,no,
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,filler_high_prog_6,102,16,class,thick.,no,
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,QuestionAlt,filler_high_prog_6,102,Was Phoebe at the office?,Yes,1,,
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,NPclefts_conj_plur,70,0,These,x-x-x,yes,947
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,NPclefts_conj_plur,70,1,days%2C,what%2C,yes,1473
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,NPclefts_conj_plur,70,2,it,eat,yes,682
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,NPclefts_conj_plur,70,3,was,nor,no,596
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,NPclefts_conj_plur,70,4,the,went,no,
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,NPclefts_conj_plur,70,5,mother,thinks,no,
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,NPclefts_conj_plur,70,6,who,any,no,
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,NPclefts_conj_plur,70,7,was,them,no,
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,NPclefts_conj_plur,70,8,quite,doubts,no,
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,NPclefts_conj_plur,70,9,worried,surgery,no,
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,NPclefts_conj_plur,70,10,about,beach,no,
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,NPclefts_conj_plur,70,11,her,bag,no,
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,NPclefts_conj_plur,70,12,oral,went,no,
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,NPclefts_conj_plur,70,13,health.,listen.,no,
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,QuestionAlt,NPclefts_conj_plur,70,Who scheduled a dentist appointment?,only the grandfather,0,,
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,NPclefts_sing_sing,89,0,The,x-x-x,yes,943
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,NPclefts_sing_sing,89,1,next,seen,yes,1270
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,NPclefts_sing_sing,89,2,day%2C,hear%2C,yes,626
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,NPclefts_sing_sing,89,3,it,am,yes,694
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,NPclefts_sing_sing,89,4,was,mind,yes,958
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,NPclefts_sing_sing,89,5,the,may,yes,752
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,NPclefts_sing_sing,89,6,weightlifter,reconnects,yes,1938
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,NPclefts_sing_sing,89,7,who,none,yes,944
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,NPclefts_sing_sing,89,8,put,cat,yes,1133
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,NPclefts_sing_sing,89,9,it,must,yes,1013
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,NPclefts_sing_sing,89,10,in,my,yes,1002
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,NPclefts_sing_sing,89,11,the,came,yes,830
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,NPclefts_sing_sing,89,12,dryer.,versa.,yes,1607
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,prime_nonassoc_noalt,28,0,I,x-x-x,no,2834
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,prime_nonassoc_noalt,28,1,think,ready,no,
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,prime_nonassoc_noalt,28,2,she,car,no,
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,prime_nonassoc_noalt,28,3,said,calm,no,
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,prime_nonassoc_noalt,28,4,it,is,no,
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,prime_nonassoc_noalt,28,5,was,foot,no,
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,prime_nonassoc_noalt,28,6,a,walk,no,
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,prime_nonassoc_noalt,28,7,moon,grew,no,
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,prime_nonassoc_noalt,28,8,that,lots,no,
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,prime_nonassoc_noalt,28,9,was,west,no,
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,prime_nonassoc_noalt,28,10,on,I&apos;m,no,
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,prime_nonassoc_noalt,28,11,her,ago,no,
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,prime_nonassoc_noalt,28,12,necklace%2C,dynamics%2C,no,
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,prime_nonassoc_noalt,28,13,but,fact,no,
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,prime_nonassoc_noalt,28,14,we,and,no,
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,prime_nonassoc_noalt,28,15,should,county,no,
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,prime_nonassoc_noalt,28,16,double,senate,no,
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,prime_nonassoc_noalt,28,17,check.,weird.,no,
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,prime_assoc_noalt,47,0,I,x-x-x,yes,760
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,prime_assoc_noalt,47,1,think,below,yes,807
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,prime_assoc_noalt,47,2,she,door,yes,817
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,prime_assoc_noalt,47,3,said,cool,yes,799
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,prime_assoc_noalt,47,4,it,asks,yes,692
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,prime_assoc_noalt,47,5,was,eye,yes,613
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,prime_assoc_noalt,47,6,bacteria,becomes,yes,1784
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,prime_assoc_noalt,47,7,that,note,yes,597
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,prime_assoc_noalt,47,8,people,saying,yes,1289
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,prime_assoc_noalt,47,9,were,your,yes,913
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,prime_assoc_noalt,47,10,most,mark,yes,1169
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,prime_assoc_noalt,47,11,likely,dinner,yes,922
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,prime_assoc_noalt,47,12,to,guy,yes,876
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,prime_assoc_noalt,47,13,die,sir,yes,1235
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,prime_assoc_noalt,47,14,from,lady,yes,656
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,prime_assoc_noalt,47,15,here%2C,push%2C,yes,1899
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,prime_assoc_noalt,47,16,but,gift,yes,1065
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,prime_assoc_noalt,47,17,I&apos;m,goes,yes,813
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,prime_assoc_noalt,47,18,not,ride,yes,925
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,prime_assoc_noalt,47,19,entirely,alliance,yes,1221
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,prime_assoc_noalt,47,20,sure.,cent.,yes,1047
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,NPclefts_conj_plur,94,0,Usually%2C,x-x-x,yes,1155
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,NPclefts_conj_plur,94,1,it,urn,yes,759
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,NPclefts_conj_plur,94,2,was,sick,yes,840
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,NPclefts_conj_plur,94,3,the,will,yes,997
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,NPclefts_conj_plur,94,4,gardener,overcame,yes,1134
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,NPclefts_conj_plur,94,5,who,five,yes,660
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,NPclefts_conj_plur,94,6,did,ago,yes,1171
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,NPclefts_conj_plur,94,7,this,had,yes,1834
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,NPclefts_conj_plur,94,8,but,die,yes,904
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,NPclefts_conj_plur,94,9,he,or,yes,1114
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,NPclefts_conj_plur,94,10,was,self,yes,1401
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,NPclefts_conj_plur,94,11,on,eat,yes,1242
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,NPclefts_conj_plur,94,12,vacation,becomes,yes,1265
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,NPclefts_conj_plur,94,13,that,push,yes,947
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,NPclefts_conj_plur,94,14,week.,hear.,yes,874
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,filler_nonhigh_back_11,107,0,He,x-x-x,yes,897
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,filler_nonhigh_back_11,107,1,ignored,mixture,yes,1121
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,filler_nonhigh_back_11,107,2,her,put,yes,992
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,filler_nonhigh_back_11,107,3,raised,happen,yes,2408
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,filler_nonhigh_back_11,107,4,hand,lose,yes,857
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,filler_nonhigh_back_11,107,5,just,heave,yes,1668
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,filler_nonhigh_back_11,107,6,before,danger,yes,1030
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,filler_nonhigh_back_11,107,7,that%2C,view%2C,yes,1156
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,filler_nonhigh_back_11,107,8,in,do,yes,1721
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,filler_nonhigh_back_11,107,9,the,chops,yes,946
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,filler_nonhigh_back_11,107,10,lecture,focuses,yes,1312
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,filler_nonhigh_back_11,107,11,hall,fact,yes,827
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,filler_nonhigh_back_11,107,12,at,bilge,yes,1354
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,filler_nonhigh_back_11,107,13,the,ploy,yes,998
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,filler_nonhigh_back_11,107,14,university,introduces,yes,1010
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,filler_nonhigh_back_11,107,15,in,bad,yes,1454
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,filler_nonhigh_back_11,107,16,midtown,teaming.,yes,1534
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,QuestionAlt,filler_nonhigh_back_11,107,Did Eliza give a talk?,No,1,,
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,prime_nonassoc_noalt,24,0,I,x-x-x,yes,969
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,prime_nonassoc_noalt,24,1,believe,animals,yes,1058
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,prime_nonassoc_noalt,24,2,he,was,yes,953
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,prime_nonassoc_noalt,24,3,said,what,yes,930
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,prime_nonassoc_noalt,24,4,it,is,yes,759
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,prime_nonassoc_noalt,24,5,was,app,yes,673
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,prime_nonassoc_noalt,24,6,the,pawn,yes,844
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,prime_nonassoc_noalt,24,7,stove,sees,no,1435
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,prime_nonassoc_noalt,24,8,that,went,no,
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,prime_nonassoc_noalt,24,9,he,on,no,
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,prime_nonassoc_noalt,24,10,cleaned,veterans,no,
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,prime_nonassoc_noalt,24,11,this,joins,no,
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,prime_nonassoc_noalt,24,12,weekend%2C,leaders%2C,no,
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,prime_nonassoc_noalt,24,13,but,paw,no,
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,prime_nonassoc_noalt,24,14,it,or,no,
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,prime_nonassoc_noalt,24,15,could,river,no,
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,prime_nonassoc_noalt,24,16,have,lady,no,
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,prime_nonassoc_noalt,24,17,been,goes,no,
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,prime_nonassoc_noalt,24,18,something,announces,no,
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,prime_nonassoc_noalt,24,19,else.,jobs.,no,
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,QuestionAlt,prime_nonassoc_noalt,24,Did Bernard clean the attic this weekend?,No,1,,
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,NPclefts_sing_sing,73,0,Obviously%2C,x-x-x,yes,838
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,NPclefts_sing_sing,73,1,it,ago,yes,959
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,NPclefts_sing_sing,73,2,was,her,yes,770
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,NPclefts_sing_sing,73,3,the,can,yes,827
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,NPclefts_sing_sing,73,4,runner,closes,yes,1575
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,NPclefts_sing_sing,73,5,who,out,yes,684
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,NPclefts_sing_sing,73,6,ate,be,yes,1483
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,NPclefts_sing_sing,73,7,all,plan,yes,1422
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,NPclefts_sing_sing,73,8,the,nor,yes,717
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,NPclefts_sing_sing,73,9,leftovers.,revisited.,yes,1129
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,NPclefts_for_plur,84,0,In,x-x-x,no,1052
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,NPclefts_for_plur,84,1,the,lose,no,
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,NPclefts_for_plur,84,2,end%2C,ago%2C,no,
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,NPclefts_for_plur,84,3,it,bed,no,
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,NPclefts_for_plur,84,4,was,her,no,
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,NPclefts_for_plur,84,5,the,nor,no,
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,NPclefts_for_plur,84,6,co-author,represent,no,
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,NPclefts_for_plur,84,7,who,way,no,
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,NPclefts_for_plur,84,8,ended,trend,no,
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,NPclefts_for_plur,84,9,up,may,no,
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,NPclefts_for_plur,84,10,rewriting,outnumber,no,
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,NPclefts_for_plur,84,11,the,can,no,
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,NPclefts_for_plur,84,12,entire,expect,no,
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,NPclefts_for_plur,84,13,chapter.,confirm.,no,
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,prime_assoc_noalt,43,0,I,x-x-x,yes,974
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,prime_assoc_noalt,43,1,think,glad,yes,852
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,prime_assoc_noalt,43,2,she,goes,yes,577
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,prime_assoc_noalt,43,3,said,when,yes,1024
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,prime_assoc_noalt,43,4,that,spent,yes,670
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,prime_assoc_noalt,43,5,it,go,yes,737
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,prime_assoc_noalt,43,6,was,eye,yes,1004
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,prime_assoc_noalt,43,7,the,am,yes,858
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,prime_assoc_noalt,43,8,gloves,enters,yes,1885
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,prime_assoc_noalt,43,9,that,slow,yes,899
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,prime_assoc_noalt,43,10,were,been,yes,1155
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,prime_assoc_noalt,43,11,sold,wars,yes,1465
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,prime_assoc_noalt,43,12,out,god,yes,1284
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,prime_assoc_noalt,43,13,already%2C,comment%2C,yes,960
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,prime_assoc_noalt,43,14,but,app,yes,833
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,prime_assoc_noalt,43,15,we,or,yes,1487
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,prime_assoc_noalt,43,16,should,animal,yes,1257
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,prime_assoc_noalt,43,17,go,is,yes,1139
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,prime_assoc_noalt,43,18,over,runs,yes,1531
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,prime_assoc_noalt,43,19,and,into,yes,1285
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,prime_assoc_noalt,43,20,check.,fifth.,yes,1020
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,filler_high_prog_18,114,0,He,x-x-x,no,912
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,filler_high_prog_18,114,1,gave,wine,no,
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,filler_high_prog_18,114,2,great,makes,no,
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,filler_high_prog_18,114,3,answers,putting,no,
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,filler_high_prog_18,114,4,to,son,no,
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,filler_high_prog_18,114,5,her,may,no,
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,filler_high_prog_18,114,6,questions,ourselves,no,
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,filler_high_prog_18,114,7,following,walls,no,
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,filler_high_prog_18,114,8,that%2C,meal%2C,no,
1674528071,fe0fc9d11bd126ac7bc8fb8968ede701,SubHtmlFlash,filler_high_prog_18,114,9,with,blue,no,
